Operation,Max(MiB),Min(MiB),Mean(MiB),StdDev,Max(OPs),Min(OPs),Mean(OPs),StdDev,Mean(s),Test#,#Tasks,tPN,reps,fPP,reord,reordoff,reordrand,seed,segcnt,blksiz,xsize,aggs(MiB),API,RefNum,Used(GiB)
write,77.49,77.49,77.49,0.00,19838.43,19838.43,19838.43,0.00,6.60698,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,561.433
write,73.12,73.12,73.12,0.00,18719.05,18719.05,18719.05,0.00,7.00206,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,561.433
write,72.03,72.03,72.03,0.00,18438.68,18438.68,18438.68,0.00,7.10854,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,562.131
write,67.17,67.17,67.17,0.00,17195.98,17195.98,17195.98,0.00,7.62225,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,562.83
write,67.47,67.47,67.47,0.00,17272.20,17272.20,17272.20,0.00,7.58861,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,563.528
write,69.84,69.84,69.84,0.00,17878.43,17878.43,17878.43,0.00,7.33129,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,563.528
write,67.23,67.23,67.23,0.00,17210.45,17210.45,17210.45,0.00,7.61584,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,564.226
write,66.19,66.19,66.19,0.00,16945.41,16945.41,16945.41,0.00,7.73496,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,564.925
write,61.08,61.08,61.08,0.00,15635.26,15635.26,15635.26,0.00,8.38310,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,564.925
write,71.70,71.70,71.70,0.00,18355.75,18355.75,18355.75,0.00,7.14065,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,564.925
write,66.41,66.41,66.41,0.00,17000.37,17000.37,17000.37,0.00,7.70995,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,565.623
write,66.85,66.85,66.85,0.00,17112.67,17112.67,17112.67,0.00,7.65935,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,566.321
write,71.95,71.95,71.95,0.00,18420.34,18420.34,18420.34,0.00,7.11561,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,567.02
write,69.52,69.52,69.52,0.00,17798.20,17798.20,17798.20,0.00,7.36434,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,567.02
write,66.22,66.22,66.22,0.00,16952.23,16952.23,16952.23,0.00,7.73185,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,567.718
write,66.39,66.39,66.39,0.00,16996.64,16996.64,16996.64,0.00,7.71164,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,568.416
write,71.56,71.56,71.56,0.00,18318.21,18318.21,18318.21,0.00,7.15528,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,569.115
write,69.23,69.23,69.23,0.00,17723.00,17723.00,17723.00,0.00,7.39559,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,569.115
write,70.29,70.29,70.29,0.00,17995.42,17995.42,17995.42,0.00,7.28363,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,569.813
write,67.54,67.54,67.54,0.00,17290.29,17290.29,17290.29,0.00,7.58067,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,570.511
write,71.10,71.10,71.10,0.00,18202.14,18202.14,18202.14,0.00,7.20091,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,570.511
write,66.20,66.20,66.20,0.00,16947.12,16947.12,16947.12,0.00,7.73418,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,571.209
write,74.57,74.57,74.57,0.00,19089.91,19089.91,19089.91,0.00,6.86604,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,571.908
write,67.80,67.80,67.80,0.00,17357.20,17357.20,17357.20,0.00,7.55145,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,572.606
write,69.13,69.13,69.13,0.00,17697.97,17697.97,17697.97,0.00,7.40605,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,572.606
write,66.87,66.87,66.87,0.00,17118.09,17118.09,17118.09,0.00,7.65693,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,573.304
write,65.34,65.34,65.34,0.00,16727.86,16727.86,16727.86,0.00,7.83555,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,574.003
write,73.00,73.00,73.00,0.00,18688.69,18688.69,18688.69,0.00,7.01344,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,574.003
write,68.60,68.60,68.60,0.00,17561.51,17561.51,17561.51,0.00,7.46360,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,574.701
write,71.28,71.28,71.28,0.00,18248.43,18248.43,18248.43,0.00,7.18264,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,575.399
write,67.98,67.98,67.98,0.00,17402.68,17402.68,17402.68,0.00,7.53171,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,576.097
write,67.48,67.48,67.48,0.00,17275.66,17275.66,17275.66,0.00,7.58709,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,576.097
write,65.58,65.58,65.58,0.00,16788.02,16788.02,16788.02,0.00,7.80747,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,576.796
write,68.17,68.17,68.17,0.00,17451.31,17451.31,17451.31,0.00,7.51073,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,577.494
write,65.77,65.77,65.77,0.00,16837.37,16837.37,16837.37,0.00,7.78459,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,577.494
write,60.76,60.76,60.76,0.00,15553.71,15553.71,15553.71,0.00,8.42705,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,578.192
write,72.74,72.74,72.74,0.00,18622.65,18622.65,18622.65,0.00,7.03831,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,578.192
write,65.18,65.18,65.18,0.00,16685.10,16685.10,16685.10,0.00,7.85563,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,578.891
write,64.43,64.43,64.43,0.00,16493.24,16493.24,16493.24,0.00,7.94701,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,579.589
write,67.71,67.71,67.71,0.00,17332.82,17332.82,17332.82,0.00,7.56207,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,579.589
write,68.18,68.18,68.18,0.00,17455.07,17455.07,17455.07,0.00,7.50911,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,580.287
write,73.51,73.51,73.51,0.00,18819.04,18819.04,18819.04,0.00,6.96486,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,580.986
write,68.06,68.06,68.06,0.00,17422.70,17422.70,17422.70,0.00,7.52306,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,580.986
write,65.66,65.66,65.66,0.00,16809.37,16809.37,16809.37,0.00,7.79756,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,581.684
write,68.87,68.87,68.87,0.00,17629.67,17629.67,17629.67,0.00,7.43474,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,582.382
write,67.55,67.55,67.55,0.00,17291.71,17291.71,17291.71,0.00,7.58005,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,583.08
write,67.27,67.27,67.27,0.00,17221.65,17221.65,17221.65,0.00,7.61088,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,583.08
write,67.98,67.98,67.98,0.00,17403.70,17403.70,17403.70,0.00,7.53127,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,583.779
write,71.45,71.45,71.45,0.00,18290.97,18290.97,18290.97,0.00,7.16594,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,584.477
write,64.33,64.33,64.33,0.00,16468.95,16468.95,16468.95,0.00,7.95873,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,585.175
write,69.72,69.72,69.72,0.00,17847.62,17847.62,17847.62,0.00,7.34395,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,585.175
write,67.13,67.13,67.13,0.00,17184.32,17184.32,17184.32,0.00,7.62742,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,585.175
write,71.76,71.76,71.76,0.00,18369.38,18369.38,18369.38,0.00,7.13535,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,585.874
write,64.39,64.39,64.39,0.00,16483.51,16483.51,16483.51,0.00,7.95170,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,586.572
write,64.76,64.76,64.76,0.00,16578.83,16578.83,16578.83,0.00,7.90599,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,586.572
write,66.07,66.07,66.07,0.00,16914.63,16914.63,16914.63,0.00,7.74903,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,587.27
write,69.74,69.74,69.74,0.00,17852.75,17852.75,17852.75,0.00,7.34184,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,587.969
write,69.67,69.67,69.67,0.00,17836.36,17836.36,17836.36,0.00,7.34858,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,588.667
write,72.53,72.53,72.53,0.00,18566.84,18566.84,18566.84,0.00,7.05947,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,588.667
write,66.04,66.04,66.04,0.00,16907.14,16907.14,16907.14,0.00,7.75247,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,589.365
write,66.60,66.60,66.60,0.00,17049.55,17049.55,17049.55,0.00,7.68771,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,590.063
write,69.03,69.03,69.03,0.00,17670.71,17670.71,17670.71,0.00,7.41747,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,590.063
write,73.76,73.76,73.76,0.00,18882.24,18882.24,18882.24,0.00,6.94155,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,590.762
write,67.61,67.61,67.61,0.00,17308.74,17308.74,17308.74,0.00,7.57259,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,591.46
write,73.96,73.96,73.96,0.00,18932.84,18932.84,18932.84,0.00,6.92300,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,592.158
write,78.02,78.02,78.02,0.00,19974.10,19974.10,19974.10,0.00,6.56210,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,592.158
write,67.34,67.34,67.34,0.00,17238.21,17238.21,17238.21,0.00,7.60357,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,592.857
write,67.99,67.99,67.99,0.00,17406.52,17406.52,17406.52,0.00,7.53005,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,593.555
write,65.88,65.88,65.88,0.00,16864.02,16864.02,16864.02,0.00,7.77229,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,593.555
write,66.13,66.13,66.13,0.00,16928.33,16928.33,16928.33,0.00,7.74276,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,594.253
write,71.44,71.44,71.44,0.00,18289.74,18289.74,18289.74,0.00,7.16642,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,594.952
write,67.01,67.01,67.01,0.00,17154.51,17154.51,17154.51,0.00,7.64067,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,595.65
write,72.35,72.35,72.35,0.00,18520.64,18520.64,18520.64,0.00,7.07708,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,595.65
write,71.71,71.71,71.71,0.00,18357.82,18357.82,18357.82,0.00,7.13985,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,596.348
write,67.86,67.86,67.86,0.00,17371.79,17371.79,17371.79,0.00,7.54511,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,597.046
write,64.93,64.93,64.93,0.00,16622.48,16622.48,16622.48,0.00,7.88523,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,597.745
write,71.12,71.12,71.12,0.00,18206.43,18206.43,18206.43,0.00,7.19922,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,597.745
write,64.30,64.30,64.30,0.00,16460.09,16460.09,16460.09,0.00,7.96302,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,598.443
write,67.90,67.90,67.90,0.00,17381.33,17381.33,17381.33,0.00,7.54096,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,599.141
write,66.34,66.34,66.34,0.00,16982.63,16982.63,16982.63,0.00,7.71800,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,599.141
write,73.22,73.22,73.22,0.00,18744.14,18744.14,18744.14,0.00,6.99269,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,599.84
write,67.15,67.15,67.15,0.00,17191.35,17191.35,17191.35,0.00,7.62430,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,600.538
write,66.89,66.89,66.89,0.00,17125.03,17125.03,17125.03,0.00,7.65383,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,601.236
write,70.03,70.03,70.03,0.00,17927.09,17927.09,17927.09,0.00,7.31139,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,601.236
write,67.02,67.02,67.02,0.00,17157.34,17157.34,17157.34,0.00,7.63941,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,601.935
write,69.97,69.97,69.97,0.00,17911.18,17911.18,17911.18,0.00,7.31789,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,602.633
write,79.53,79.53,79.53,0.00,20360.14,20360.14,20360.14,0.00,6.43768,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,602.633
write,71.77,71.77,71.77,0.00,18371.91,18371.91,18371.91,0.00,7.13437,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,603.331
write,74.22,74.22,74.22,0.00,19000.95,19000.95,19000.95,0.00,6.89818,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,604.029
write,68.57,68.57,68.57,0.00,17553.48,17553.48,17553.48,0.00,7.46701,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,604.728
write,65.43,65.43,65.43,0.00,16749.57,16749.57,16749.57,0.00,7.82539,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,604.728
write,66.53,66.53,66.53,0.00,17031.22,17031.22,17031.22,0.00,7.69598,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,605.426
write,69.89,69.89,69.89,0.00,17891.12,17891.12,17891.12,0.00,7.32609,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,606.124
write,73.04,73.04,73.04,0.00,18698.23,18698.23,18698.23,0.00,7.00986,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,606.124
write,66.70,66.70,66.70,0.00,17074.71,17074.71,17074.71,0.00,7.67638,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,606.823
write,66.67,66.67,66.67,0.00,17066.42,17066.42,17066.42,0.00,7.68011,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,607.521
write,67.10,67.10,67.10,0.00,17178.68,17178.68,17178.68,0.00,7.62992,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,608.219
write,65.99,65.99,65.99,0.00,16893.50,16893.50,16893.50,0.00,7.75872,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,608.219
write,66.34,66.34,66.34,0.00,16982.89,16982.89,16982.89,0.00,7.71789,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,608.918
write,74.01,74.01,74.01,0.00,18947.34,18947.34,18947.34,0.00,6.91770,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,609.616
write,66.36,66.36,66.36,0.00,16988.55,16988.55,16988.55,0.00,7.71531,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,610.314
write,74.43,74.43,74.43,0.00,19054.94,19054.94,19054.94,0.00,6.87864,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,610.314
write,72.31,72.31,72.31,0.00,18511.09,18511.09,18511.09,0.00,7.08073,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,611.012
write,65.30,65.30,65.30,0.00,16716.49,16716.49,16716.49,0.00,7.84088,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,611.711
write,72.69,72.69,72.69,0.00,18608.13,18608.13,18608.13,0.00,7.04380,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,611.711
write,66.27,66.27,66.27,0.00,16965.26,16965.26,16965.26,0.00,7.72590,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,612.409
write,66.84,66.84,66.84,0.00,17111.85,17111.85,17111.85,0.00,7.65972,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,613.107
write,65.36,65.36,65.36,0.00,16731.07,16731.07,16731.07,0.00,7.83405,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,613.806
write,71.82,71.82,71.82,0.00,18386.93,18386.93,18386.93,0.00,7.12854,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,613.806
write,75.20,75.20,75.20,0.00,19250.14,19250.14,19250.14,0.00,6.80889,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,614.504
write,67.61,67.61,67.61,0.00,17308.15,17308.15,17308.15,0.00,7.57285,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,615.202
write,66.72,66.72,66.72,0.00,17080.25,17080.25,17080.25,0.00,7.67389,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,615.202
write,72.37,72.37,72.37,0.00,18527.66,18527.66,18527.66,0.00,7.07440,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,615.901
write,73.18,73.18,73.18,0.00,18733.20,18733.20,18733.20,0.00,6.99677,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,616.599
write,71.58,71.58,71.58,0.00,18325.52,18325.52,18325.52,0.00,7.15243,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,617.297
write,66.78,66.78,66.78,0.00,17096.33,17096.33,17096.33,0.00,7.66667,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,617.297
write,66.28,66.28,66.28,0.00,16968.67,16968.67,16968.67,0.00,7.72436,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,617.995
write,68.49,68.49,68.49,0.00,17532.75,17532.75,17532.75,0.00,7.47584,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,618.694
write,65.91,65.91,65.91,0.00,16872.04,16872.04,16872.04,0.00,7.76859,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,618.694
write,66.71,66.71,66.71,0.00,17077.36,17077.36,17077.36,0.00,7.67519,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,619.392
write,71.84,71.84,71.84,0.00,18390.97,18390.97,18390.97,0.00,7.12698,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,620.09
write,68.97,68.97,68.97,0.00,17656.88,17656.88,17656.88,0.00,7.42328,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,620.789
write,66.45,66.45,66.45,0.00,17011.48,17011.48,17011.48,0.00,7.70492,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,620.789
write,66.46,66.46,66.46,0.00,17014.58,17014.58,17014.58,0.00,7.70351,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,621.487
write,71.66,71.66,71.66,0.00,18344.70,18344.70,18344.70,0.00,7.14495,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,622.185
write,72.73,72.73,72.73,0.00,18619.22,18619.22,18619.22,0.00,7.03961,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,622.185
write,74.29,74.29,74.29,0.00,19017.93,19017.93,19017.93,0.00,6.89202,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,622.884
write,70.61,70.61,70.61,0.00,18075.22,18075.22,18075.22,0.00,7.25147,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,623.582
write,65.45,65.45,65.45,0.00,16755.81,16755.81,16755.81,0.00,7.82248,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,624.28
write,61.89,61.89,61.89,0.00,15845.01,15845.01,15845.01,0.00,8.27213,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,624.28
write,67.39,67.39,67.39,0.00,17251.48,17251.48,17251.48,0.00,7.59772,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,624.28
write,62.21,62.21,62.21,0.00,15926.86,15926.86,15926.86,0.00,8.22962,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,624.978
write,65.93,65.93,65.93,0.00,16878.46,16878.46,16878.46,0.00,7.76564,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,624.978
write,65.54,65.54,65.54,0.00,16777.23,16777.23,16777.23,0.00,7.81249,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,625.677
write,65.43,65.43,65.43,0.00,16749.38,16749.38,16749.38,0.00,7.82549,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,626.375
write,66.90,66.90,66.90,0.00,17125.94,17125.94,17125.94,0.00,7.65342,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,626.375
write,72.84,72.84,72.84,0.00,18646.37,18646.37,18646.37,0.00,7.02936,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,627.073
write,66.99,66.99,66.99,0.00,17149.56,17149.56,17149.56,0.00,7.64288,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,627.772
write,69.96,69.96,69.96,0.00,17908.63,17908.63,17908.63,0.00,7.31893,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,627.772
write,67.54,67.54,67.54,0.00,17290.30,17290.30,17290.30,0.00,7.58067,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,628.47
write,65.99,65.99,65.99,0.00,16892.49,16892.49,16892.49,0.00,7.75919,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,629.168
write,69.81,69.81,69.81,0.00,17870.71,17870.71,17870.71,0.00,7.33446,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,629.867
write,67.09,67.09,67.09,0.00,17174.51,17174.51,17174.51,0.00,7.63178,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,629.867
write,66.20,66.20,66.20,0.00,16946.60,16946.60,16946.60,0.00,7.73441,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,630.565
write,72.57,72.57,72.57,0.00,18576.68,18576.68,18576.68,0.00,7.05573,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,631.263
write,64.65,64.65,64.65,0.00,16550.70,16550.70,16550.70,0.00,7.91942,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,631.263
write,65.41,65.41,65.41,0.00,16745.13,16745.13,16745.13,0.00,7.82747,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,631.961
write,65.07,65.07,65.07,0.00,16656.79,16656.79,16656.79,0.00,7.86898,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,632.66
write,66.15,66.15,66.15,0.00,16933.78,16933.78,16933.78,0.00,7.74027,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,633.358
write,69.64,69.64,69.64,0.00,17827.02,17827.02,17827.02,0.00,7.35244,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,633.358
write,65.93,65.93,65.93,0.00,16877.21,16877.21,16877.21,0.00,7.76621,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,634.056
write,71.55,71.55,71.55,0.00,18315.77,18315.77,18315.77,0.00,7.15624,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,634.755
write,62.31,62.31,62.31,0.00,15952.55,15952.55,15952.55,0.00,8.21636,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,634.755
write,73.41,73.41,73.41,0.00,18792.96,18792.96,18792.96,0.00,6.97453,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,634.755
write,68.51,68.51,68.51,0.00,17537.53,17537.53,17537.53,0.00,7.47380,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,635.453
write,67.65,67.65,67.65,0.00,17318.08,17318.08,17318.08,0.00,7.56850,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,636.151
write,73.51,73.51,73.51,0.00,18819.24,18819.24,18819.24,0.00,6.96479,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,636.85
write,71.78,71.78,71.78,0.00,18375.30,18375.30,18375.30,0.00,7.13306,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,636.85
write,65.12,65.12,65.12,0.00,16671.26,16671.26,16671.26,0.00,7.86215,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,637.548
write,67.01,67.01,67.01,0.00,17154.72,17154.72,17154.72,0.00,7.64058,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,638.246
write,72.26,72.26,72.26,0.00,18498.67,18498.67,18498.67,0.00,7.08548,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,638.944
write,72.17,72.17,72.17,0.00,18476.44,18476.44,18476.44,0.00,7.09401,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,638.944
write,71.36,71.36,71.36,0.00,18268.76,18268.76,18268.76,0.00,7.17465,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,639.643
write,72.74,72.74,72.74,0.00,18621.90,18621.90,18621.90,0.00,7.03859,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,640.341
write,74.37,74.37,74.37,0.00,19039.42,19039.42,19039.42,0.00,6.88424,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,640.341
